language_dependency,file_path,function_name,line_number,call_body
unclass,residuals.rpart.R,residuals.rpart,23,unclass(y)
unclass,rpart.exp.R,drate2,64,"unclass(cut(time, itable, include.lowest = TRUE))"
unclass,rpart.exp.R,drate2,71,"unclass(cut(stime, itable, include.lowest = TRUE))"
