language_dependency,file_path,function_name,line_number,call_body
is.numeric,formatg.R,formatg,6,is.numeric(x)
is.numeric,rpart.exp.R,rpart.exp,126,is.numeric(shrink)
is.numeric,rpart.matrix.R,rpart.matrix,21,is.numeric(x)
is.numeric,rpart.poisson.R,rpart.poisson,32,is.numeric(shrink)
