language_dependency,file_path,function_name,line_number,call_body
polygon,text.rpart.R,oval,66,"polygon(newx, newy, border = TRUE, col = bg)"
polygon,text.rpart.R,rectangle,74,"polygon(newx, newy, border = TRUE, col = bg)"
